#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Mathématiques::Rappels d'algèbre linéaire	Caractérisation des familles liées	Une famille est liée ssi il existe une relation de liaison entre ses vecteurs.					
Basique Maths	Seconde année::Mathématiques::Intégration	Fonction continue par morceaux	\( f : [a,b ] \to \mathbb R \) est continue par morceaux (cpm) ssi il existe une subdivision \( \sigma : \) \( a = x_0 < \dots < x_n = b \) telle que:  \( \forall k \in \unicode{10214}1, n - 1\unicode{10215}, f \) est continue sur l'ouvert \( ]x_k, x_{k + 1}[ \) et \( f \) a des limites finies en \( x_k^+ \) et \( x_k^- \) . On note \( \mathcal {CM}([a, b], \mathbb K) \) l'ensemble des fonctions continues par morceaux sur \( [a,b] \) à valeurs dans \( \mathbb K\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Structure de \(\mathcal {CM}([a,b], \mathbb K)\)	C'est une sous-algèbre de \( \mathcal F([a,b], \mathbb K).\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Fonction continue par morceaux comme somme	Toute fonction continue par morceaux est somme d'une fonction en escalier et d'une fonction continue.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrale d'une fonction continue par morceaux sur un segment	Soit \( f \in \mathcal{CM}([a,b], \mathbb K). \)  - Pour tout suite \( (\varphi_n)_{n \in \mathbb N} \in (\mathcal E([a,b], \mathbb K))^\mathbb N \) de fonctions en escalier telle que \( \varphi_n \xrightarrow[n\rightarrow +\infty]{CVU} f \) sur \( [a,b] \) , la suite \( (\int_{[a,b]}\varphi_n)_{n \in \mathbb N} \) converge vers une limite \( l_\varphi \in \mathbb K \) , - Le scalaire \( l_\varphi \) ne dépend pas de la suite choisie mais seulement de \( f \) : c'est l'intégrale (de Riemann) de la fonction \( f \) sur le segment \( [a,b] \) notée \( \int_{[a,b]}f\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Fonction continue par morceaux sur un intervalle quelconque	Une fonction est continue par morceaux sur l'intervalle \( I \) ssi elle l'est sur tout segment de \( I\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Théorème : primitivation par l'intégrale	Soit \( f: I \to \mathbb K \) continue sur l'intervalle \( I \) . - Pour \( a \in I \) , \( F_a : x\mapsto \int_a^xf(t)dt \)  est une primitive de \( f \) sur \( I \) . - Si \( F_1, F_2 \) sont primitives de \( f \) sur \( I \) , leur différence est constante sur \( I \) . - Il existe une unique primitive de \( f \) sur l'intervalle \( I \) s'annulant en \( a \) : c'est \( F_a\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Théorème fondamental du calcul	Avec \( f : I \to \mathbb K \) continue sur l'intervalle \( I \) , pour toute primitive \( F \) de \( f \) sur \( I \) :  \( \forall (a,b) \in I^2, \int_a^bf(t)dt = F(b) - F(a) = [F(t)]_a^b\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Formule fondamentale du calcul	Avec \( f : I \to \mathbb K \) de classe \( \mathcal C^1 \) sur l'intervalle \( I \) , \( \forall (a,b) \in I^2, f(b) - f(a) = \int_a^bf'(t)dt\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Somme de Riemann	Soit \( f \in \mathcal{CM}([a,b], \mathbb K). \)   \( R_n(f) = \frac{b-a}{n}\sum\limits_{k = 0}^nf(a + k\frac{b-a}{n}) \xrightarrow[n \rightarrow +\infty]{}\int_a^bf(t)dt\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrale impropre	À droite: Soient \( -\infty < a < b \le +\infty \) et \( f \in \mathcal{CM}([a,b[, \mathbb K). \)  L'intégrale impropre \( \int_a^bf(t)dt \) converge ssi \( \int_a^xf(t)dt \) a une limite finie dans \( \mathbb K \) quand \( x \) tend vers \( b^- \) . Dans ce cas, on note \( \int_a^bf(t)dt \) cette limite:  \( \int_a^bf(t)=\lim\limits_{x\to b^-}\int_a^xf(t)dt\). Dans le cas contraire, l'intégrale diverge. Définition analogue à gauche.					
Basique Maths	Seconde année::Mathématiques::Intégration	Nature d'intégrales impropres de même borne impropre	Pour \( -\infty<a \le c < b \le +\infty \) et \( f\in \mathcal{CM}([a,b[, \mathbb K) \) ,  \( \int_a^bf(t)dt \) et \( \int_c^bf(t)dt \) sont de même nature. En cas de convergence, \( \int_a^cf(t)dt + \int_c^bf(t)dt = \int_a^bf(t)dt\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Classe de l'intégrale résiduelle en cas de convergence	Soient \( a \in \mathbb R \) et \( f : [a, +\infty[ \to \mathbb K \) continue et d'intégrale convergente sur l'intervalle \( [a, + \infty[ \) . La fonction \( F : x \mapsto \int_x^{+\infty}f(t)dt \) est de classe \( \mathcal C^1 \) sur \( [a, +\infty[ \) et \( F' = -f\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Limite d'une fonction d'intégrale convergente	Soit \( f \in \mathcal{CM}([a, +\infty[, \mathbb K) \) telle que \( \int_a^{+\infty}f(t)dt \) converge. Si \( f \) a une limite en \( +\infty\), alors cette limite est nulle.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrale impropre à deux bords ouverts	Soient \( -\infty \le a < b \le +\infty \) et \( f \in \mathcal {CM}(]a,b[, \mathbb K) \) . S'il existe \( c \in ]a,b[ \) tel que \( \int_a^cf(t)dt \) et \( \int_c^bf(t)dt \) convergent, elles convergent pour tout \( c \in ]a,b[ \) , et on dit que \( \int_a^bf(t)dt\) converge et vaut leur somme. Dans le cas contraire, l'intégrale diverge.					
Basique Maths	Seconde année::Mathématiques::Intégration	Cas d'égalité dans la positivité	Soit \( f \in \mathcal{CM}(I, \mathbb R) \) dont l'intégrale sur \( I \) converge. Si \( f \) est continue, positive et d'intégrale nulle sur l'intervalle \( I \) , alors \( f \) est nulle sur \( I\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégration par parties	Soient \( -\infty \le a < b \le +\infty, I = [a,b[; ]a,b];]a,b[ \) et \( u,v : I \to \mathbb K \) de classe \( \mathcal C^1 \) sur l'intervalle \( I \) . La convergence de deux des trois termes \( \int_a^bu'(t)v(t)dt \) , \( \int_a^bu(t)v'(t)dt \) et \( [u(t)v(t)]_a^b \) implique la convergence du troisième, avec \( \int_a^bu'(t)v(t)dt = [u(t)v(t)]_a^b - \int_a^bu(t)v'(t)dt\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Changement de variable	Soient \( -\infty \le a < b \le +\infty \) et \( -\infty \le \alpha < \beta \le +\infty \)  Soient \( f:]a,b[ \to \mathbb K \) continue et \( \varphi : ]\alpha, \beta[  \to ]a, b[ \) bijection de classe \( \mathcal C^1 \) strictement croissante. Alors : \( \int _a^bf(t)dt \) et \( \int_\alpha^\beta f(\varphi(t))\varphi'(t)dt\) sont de même nature, et égales si convergentes.					
Basique Maths	Seconde année::Mathématiques::Intégration	Convergence des intégrales impropres positives	Une intégrale impropre d'une fonction positive converge ssi ses intégrales partielles sont majorées.					
Basique Maths	Seconde année::Mathématiques::Intégration	Majoration convergente / divergente	Soient \( -\infty < a < b \le +\infty \) , \( f,g  \in \mathcal {CM}([a,b[, \mathbb R) \) . S'il existe \( c \in [a,b[ \) tel que \( \forall t\in[c,b[, 0\le f(t) \le g(t) \) . Alors: - Majoration convergente : si \( \int _a^bg(t)dt \) converge, alors \( \int_a^bf(t)dt \) converge. - Minoration divergente : si \( \int _a^bf(t)dt \) diverge, alors \( \int_a^bg(t)dt\) diverge.					
Basique Maths	Seconde année::Mathématiques::Intégration	Majoration convergente / divergente asymptotique	Soient \( -\infty < a < b \le +\infty \) , \( f,g  \in \mathcal {CM}([a,b[, \mathbb R) \) positives au moins au voisinage de \( b \) telles que \( f = \mathcal O(g) \) en \( b^- \) . - Majoration convergente : si \( \int _a^bg(t)dt \) converge, alors \( \int_a^bf(t)dt \) converge. - Minoration divergente : si \( \int _a^bf(t)dt \) diverge, alors \( \int_a^bg(t)dt\) diverge.					
Basique Maths	Seconde année::Mathématiques::Intégration	Utilisation d'un équivalent pour les intégrales impropres	Deux fonctions continues par morceaux, dont l'une au moins positive, équivalentes au voisinage d'une borne impropre ont des intégrales impropres de même nature en cette borne.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrale de Riemann en \(+\infty\) et convergence	Soit \( \alpha \in \mathbb R \) . \( \int_1^{+\infty}\frac{dt}{t^\alpha} \) converge ssi \( \alpha > 1\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrale de Riemann en 0 et convergence	Soit \( \alpha \in \mathbb R \) . \( \int_0^1\frac{dt}{t^\alpha} \) converge ssi \( \alpha <1\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Convergence absolue	Soit \( f \in \mathcal{CM}(I, \mathbb K) \) . On dit que l'intégrale \( \int_If \) converge absolument ssi \( \int_I|f|\) converge.					
Basique Maths	Seconde année::Mathématiques::Intégration	Convergence absolue et convergence	Soit \( f \in \mathcal{CM}(I, \mathbb K) \) . Si \( \int_If \) converge absolument, alors \( \int_If\) converge.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrabilité	Une fonction est intégrable sur un intervale ssi son intégrale y est absolument convergente.					
Basique Maths	Seconde année::Mathématiques::Intégration	Inégalité triangulaire pour les fonctions intégrables	L'inégalité triangulaire s'applique sur toute intégrale d'une fonction intégrable.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrabilité par majoration / minoration	Soient \( - \infty < a < b \le +\infty, f,g\in \mathcal {CM}([a,b[, \mathbb K) \) . On suppose qu'il existe \( c \in [a,b[ \) tel que \( \forall t \ge c, |f(t)| \le |g(t)| \) . Alors: - Majoration convergente : si \( g \) est intégrable sur \( [a,b[ \) , alors \( f \) l'est. - Minoration divergente : si \( f \) n'est pas intégrable sur \( [a,b[ \) , alors \( g\) ne l'est pas.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrabilité par majoration / minoration asymptotique	Soient \( - \infty < a < b \le +\infty, f \in \mathcal {CM}([a,b[, \mathbb K), g \in \mathcal {CM}([a,b[, \mathbb R_+) \) telles que \( f = \mathcal O(g) \) en \( b^- \) . - Majoration convergente : si \( g \) est intégrable sur \( [a,b[ \) , alors \( f \) l'est. - Minoration divergente : si \( f \) n'est pas intégrable sur \( [a,b[ \) , alors \( g\) ne l'est pas.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégration des relations de comparaison, cas convergent	Soient \( -\infty < a < b \le +\infty, f \in \mathcal{CM}([a,b[, \mathbb K), g \in \mathcal{CM}([a,b[, \mathbb R_+) \) . On suppose que \( g \) est positive et intégrable sur \( [a,b[ \) . 1) Domination : si \( f(t) = \mathcal O(g(t)) \) en \( b^- \) , alors \( f \) est intégrable sur \( [a,b[ \) et \( \int_x^bf(t)dt = \mathcal O(\int_x^bg(t)dt) \) en \( b^- \)  2) Négligeabilité : si \( f(t) = \mathcal o(g(t)) \) en \( b^- \) , alors \( f \) est intégrable sur \( [a,b[ \) et \( \int_x^bf(t)dt = \mathcal o(\int_x^bg(t)dt) \) en \( b^- \)  1) Equivalence : si \( f(t) \sim g(t) \) en \( b^- \) , alors \( f \) est intégrable sur \( [a,b[ \) et \( \int_x^bf(t)dt \sim \int_x^bg(t)dt \) en \( b^-\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégration des relations de comparaison, cas divergent	Soient \( -\infty < a < b \le +\infty, f \in \mathcal{CM}([a,b[, \mathbb K), g \in \mathcal{CM}([a,b[, \mathbb R_+) \) . On suppose que \( g \) est positive et non intégrable sur \( [a,b[ \) . 1) Domination : si \( f(t) = \mathcal O(g(t)) \) en \( b^- \) , alors \( \int_a^xf(t)dt = \mathcal O(\int_a^xg(t)dt) \) en \( b^- \)  1) Négligeabilité : si \( f(t) = \mathcal o(g(t)) \) en \( b^- \) , alors \( \int_a^xf(t)dt = \mathcal o(\int_a^xg(t)dt) \) en \( b^- \)  1) Équivalence : si \( f(t) \sim g(t) \) en \( b^- \) , alors \( f \) n'est pas intégrable sur \( [a,b[ \) et \( \int_a^xf(t)dt \sim \int_a^xg(t)dt \) en \( b^-\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Espaces \(L^1(I, \mathbb K)\) et \(L^2(I, \mathbb K)\)	- \( L^1(I, \mathbb K) \) est l'ensemble des fonctions intégrables sur \( I \) : \( L^1(I, \mathbb K) = \{f \in \mathcal {CM}(I, \mathbb K), \int_I|f| \text{ converge}\} \)  - \( L^2(I, \mathbb K) \) est l'ensemble des fonctions intégrables sur \( I \) : \( L^2(I, \mathbb K) = \{f \in \mathcal {CM}(I, \mathbb K), \int_I|f|^2 \text{ converge}\} \)  Ce sont des \( \mathbb K\)-espaces vectoriels.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrabilité du produit de fonctions de carré intégrable	Si \( (f,g) \in (L^2(I, \mathbb K))^2 \) , alors \( fg \in L^1(I, \mathbb K)\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Structure préhilbertienne sur \(L^2_c(I, \mathbb R)\)	On note \( L^2_c(I, \mathbb R) = \mathcal C(I, \mathbb R)\cap L^2(I, \mathbb R) \) le \( \mathbb R \) -espace vectoriel des fonctions continues et de carré intégrable sur l'application \( <\cdot, \cdot> \) définie sur \( L^2_c(I,\mathbb R) \) par:  \( \forall(f,g) \in (L^2_c(I,\mathbb R))^2, <f,g> = \int_Ifg \) . cette application est correctement définie et est un produit scalaire sur \( L^2_c(I, \mathbb R)\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Inégalité de Cauchy-schwarz	Soit \( (f,g)\in(L^2_c(I, \mathbb R))^2 \) , \( fg \in L^1(I, \mathbb K) \) et \( |\int_Ifg| \le \sqrt{\int_I|f|^2 \cdot\int_I|g|^2}\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Théorème de convergence dominée (TCD)	Soit \( I \) un intervalle de \( \mathbb R \) et \( (f_n)_{n \in \mathbb N} \in (\mathcal C(I, \mathbb K))^{\mathbb N} \) une suite de fonctions continues par morceaux sur \( I \) . Si: 1) Hypothèse de convergence et régularité: la suite \( (f_n) \) converge simplement sur \( I \) vers une fonction \( f \) continue par morceaux sur \( I \)  2) Hypothèse de domination: Il existe \( \varphi \in \mathcal {CM}(I, \mathbb R) \) positive et intégrable sur \( I \) telle que \( \forall n \in \mathbb N, \forall t \in I, |f_n(t)| \le \varphi(t) \) . Alors: 1) Les fonctions \( f_n(n \in \mathbb N) \) et \( f \) sont intégrables sur \( I \)  2) \( \lim\limits_{n \to +\infty}\int_If_n = \int_If\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Extension du TCD à paramètre continu	Soit \( I \) et \( J \) deux intervalles de \( \mathbb R \) et \( l \in \mathbb R\cup\{\pm\infty\} \) un point adhérent à \( J \) et \( (f_\lambda)_{\lambda \in J} \in (\mathcal C(I, \mathbb K))^J \) une famille de fonctions continues par morceaux sur \( I \) . Si: 1) Hypothèse de convergence simple : Il existe une fonction \( f \) continue par morceaux sur \( I \) telle que \( \forall t \in I, f_\lambda(t) \xrightarrow[\lambda \to l]{}f(t) \)  2) Hypothèse de domination: Il existe \( \varphi \in \mathcal {CM}(I, \mathbb R) \) positive et intégrable sur \( I \) telle que \( \forall \lambda \in J, \forall t \in I, |f_\lambda(t)| \le \varphi(t) \) . Alors: 1) Les fonctions \( f_\lambda(\lambda \in J) \) sont intégrables sur \( I \)  2) \( \lim\limits_{\lambda \to l}\int_If_\lambda = \int_If\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme d'un endomorphisme	Soit \( E \) un \( \mathbb K \) -ev et \( u \in \mathcal L(E) \) . Pour \( P(X) = p_dX^d + \dots + p_0 \in \mathbb K[X] \) , on définit l'endomorphisme \( P(u) \) par:  \( P(u) = p_du^d + \dots + p_0Id_E \) . L'ensemble des polynômes en \( u \) est l'ensemble \( \mathbb K[u] = \{P(u), P \in \mathbb K[X]\}\)					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Nature, Image et Noyau de l'évaluation	Soit \( E \) un \( \mathbb K \) -ev et \( u \in \mathcal L(E) \) . - L'application \( \varphi_u : \begin{array}{ll}\mathbb K[X] \to \mathcal L(E) \\ P \mapsto P(u)\end{array} \) est un morphisme de \( \mathbb K \) -algèbres - Son image est la \( \mathbb K \) algèbre \( \mathbb K[u] \) des polynômes en \( u \) , c'est une sous-algèbre commutative de \( \mathcal L(E) \) . - Son noyau est un idéal de \( \mathbb K[X] \) : c'est l'idéal annulateur \( I(u) \) de l'endomorphisme \( u \) , constitué des polynômes annulateurs de \( u\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme minimal	Soit \( E \) un \( \mathbb K \) -ev et \( u \in \mathcal L(E) \) . - S'il n'est pas nul, l'idéal annulateur de \( u \) a un unique générateur unitaire, appelé polynôme minimal de \( u \) , noté \( \pi_u \) :  \( \forall P \in \mathbb K[X], P(u) = 0 \Leftrightarrow \pi_u\vert P \)  - Dans ce cas, \( \mathbb K[u] \) est un sev de dimension finie de \( \mathcal L(E) \) , et \( \dim\mathbb K[u] = d \) où \( d \) est le degré du polynôme minimal \( \pi_u \) de \( u \) ; une base est donnée par \( (Id_E, u, u^2, \dots, u^{d-1})\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme minimal d'un endomorphisme induit	Si \( u \in \mathcal L(E) \) admet un polynôme minimal et si \( F \) est un sev \( u \) -stable de \( E \) , alors l'endomorphisme \( u_F \) induit par \( u \) sur \( F \) admet un polynôme minimal et \( \pi_{u_F} \vert \pi_u\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme minimal en dimension finie	Tout endomorphisme d'un espace vectoriel de dimension finie admet un polynôme minimal.					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme minimal et algèbre d'une matrice	- La matrice \( A \in \mathcal M_n(\mathbb K) \) admet un polynôme minimal de degré \( d \in \mathbb N \)  - La \( \mathbb K \) -algèbre \( \mathbb K[A] \) est de dimension \( d \) , et admet pour base \( (I_n, A, \dots, A^{d-1})\)					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Lemme de décomposition des noyaux	Soient \( (P_1, \dots , P_r) \in \mathbb K[X]^r \) une famille de \( r \in \mathbb N^* \) polynômes deux à deux premiers entre eux. Soit \( u \in \mathcal L(E) \) . En notant \( P = P_1\dots P_r \) ,  \( Ker(P(u)) = \bigoplus\limits_{i = 1}^rKer(P_i(u))\)					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Éléments propres d'un endomorphisme	Soit \( E \) un \( \mathbb K \) -ev et \( u \in \mathcal L(E) \) . - Un scalaire \( \lambda \) est une valeur propre de \( u \) ssi il existe \( x \in E \) non nul tel que \( u(x) = \lambda x \) , i.e. \( u - \lambda Id_E \) n'est pas injectif.L'ensemble des valeurs propres de \( u \) est appelé spectre de \( u \) noté \( Sp(u) \) . - Pour \( \lambda \in Sp(u) \) , tout vecteur non nul \( x \in E \) tel que \( u(x) = \lambda x \) est appelé vecteur propre de \( u \) associé à la valeur propre \( \lambda \) . - Pour \( \lambda \in Sp(u) \) , \( E_\lambda(u) = Ker(u - \lambda Id_E) \) est un sev non nul de \( E \) appelé espace propre de \( u \) associé à la valeur propre \( \lambda\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Evaluation d'un polynôme d'un endomorphisme en un vecteur propre	Soient \( E \) un \( \mathbb K \) -ev et \( u \in \mathcal L(E) \) . Soit \( \lambda \in Sp(u) \) et \( x \in E_\lambda(u) \) .  \( \forall P \in \mathbb K[X], P(u)(x) = P(\lambda)(x)\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynômes annulateurs et valeurs propres	Si \( P \in \mathbb K[X] \) est un polynôme annulateur de \( u \) , alors tout valeur propre de \( u \) est racine de \( P \) :  \( P(u) = 0 \Rightarrow Sp(u) \subset Rac(P)\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Caractère directe d'une somme d'espaces propres	Toute somme finie d'espaces propres associés à des valeurs propres distrinctes est directe: Pour \( (\lambda_A, \dots, \lambda_p) \in Sp(u)^p \) deux à deux distinctes, \( \bigoplus\limits_{k = 1}^pE_{\lambda_k}(u)\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Liberté d'une famille de vecteurs propres	Toute famille finie de vecteurs propres associés à des valeurs propres dinstinctes est libre.					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Stabilité des espaces propres pour des endomorphismes qui commutent	Soient \( E \) un \( \mathbb K \) -ev et \( (u,v) \in \mathcal L(E)^2 \) deux endomorphismes qui commutent : \( u \circ v = v \circ u \) . Tout espace propre de \( u \) est stable par \( v\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Éléments propres d'une matrice carrée	Les éléments propres d'une matrice \( A \in \mathcal M_n(\mathbb K) \) sont ceux de l'endomorphisme \( a \in \mathcal L(\mathbb K^n) \) associé: - \( \lambda \in \mathbb K \) est valeur propre de \( A \) ssi il existe \( X\in \mathbb K^n \) non nul tel que \( AX = \lambda X \) . L'ensemble des valeurs propres de \( A \) est appelé le spectre de \( A \) , noté \( Sp(A) \) . - Pour \( \lambda \in Sp(A) \) , tout vecteur non nul \( X \in \mathbb K^n \) tel que \( AX=\lambda X \) est appelé vecteur propre de \( A \) associé à la valeur propre \( \lambda \) . - Pour \( \lambda \in Sp(A), E_\lambda(A) = Ker(A - \lambda I_n) \) est un sev non nul de \( \mathbb K^n \) appelé espace propre de \( A \) associé à la valeur propre \( \lambda\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Conjugué d'une valeur propre complexe d'une matrice réelle	Soit \( A \in \mathcal M_n(\mathbb R) \) . Pour \( \lambda \in \mathbb C, \lambda \in Sp_\mathbb C(A) \) si et seulement si \( \bar \lambda \in Sp_\mathbb C(A) \) et dans ce cas \( E_\bar \lambda(A) = \overline{E_\lambda(A)}\)					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme caractéristique d'une matrice carrée	Soit \( A \in \mathbb M_n(\mathbb K) \) . Le polynôme caractéristique de la matrice \( A \) , noté \( \chi_A(X) \) , est le polynôme défini par:  \( \chi_A(X) = \det(XI_n - A)\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Description du polynôme caractéristique d'une matrice carrée	Soit \( A \in \mathcal M_n(\mathbb K) \) . \( \chi_A \) est un polynôme unitaire de degré \( n \) . Plus précisément:  \( \chi_A(X) = X^n - Tr(A)X^{n - 1} + \dots + (-1)^n\det(A)\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Spectre et racines du polynôme caractéristique	Soit \( A \in \mathcal M_n(\mathbb K) \) . Le spectre de \( A \) (dans \( \mathbb K) \) est exactement l'ensemble des racines (dans \( \mathbb K \) ) de son polynôme caractéristique : \( Sp_\mathbb K(A) = Rac_\mathbb K(\chi_A) \) .  \( \forall \lambda \in \mathbb K, \lambda \in Sp_\mathbb K(A) \Leftrightarrow\chi_A(\lambda) = 0\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Multiplicité d'une valeur propre	Soit \( A \in \mathcal M_n(\mathbb K) \) . Pour \( \lambda \in Sp(A) \) , on appelle multiplicité de la valeur propre \( \lambda \) , notée \( \mu_\lambda(A) \) , la multiplicité de \( \lambda \) comme racine de \( \chi_A\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Majorant du nombre de valeurs propres d'une matrice	Un matrice \( A \in \mathcal M_n(\mathbb K) \) a au plus \( n\) valeurs propres comptées avec multiplicité.					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Spectre d'une matrice triangulaire	Toute matrice triangulaire \( A \in \mathcal M_n(\mathbb K) \) a exactement \( n \) valeurs propres comptées avec multiplicités: ce sont ses \( n\) coefficients diagonaux.					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Valeurs propres d'une matrice à polynôme caractéristique scindé	Soit \( A \in \mathcal M_n(\mathbb K). \) Si \( \chi_A \) est scindé, alors \( A \) a exactement \( n \) valeurs propres comptées avec mutliplicité et sa trace (resp. son déterminant) est la somme (resp. le produit) de ses valeurs propres, comptées avec multiplicité:  \( Tr(A) = \sum\limits_{\lambda \in Sp(A)}\mu_\lambda(A) \lambda \) et \( \det(A) = \prod\limits_{\lambda \in Sp(A)}\lambda^{\mu_\lambda(A)}\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme caractéristique de matrices semblables	Deux matrices semblables ont le même polynôme caractéristique.					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Spectre de matrices semblables	Deux matrices semblables ont le même spectre (et les mêmes multiplicités pour chaque valeur propre).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme caractéristique et spectre de la transposée	Pour \( A \in \mathcal M_n(\mathbb K) \) , \( A \) et \( A^\top\) ont même polynôme caractéristique, donc même spectre (et mêmes multiplicités pour chaque valeurs propre).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme caractéristique d'un endomorphisme	Soit \( u \in \mathcal L(E) \) . La fonction \( x \mapsto \det(xId_E - u) \) est polynomiale. le polynôme associé à cette fonction est appelé polynôme caractéristique de l'endomorphisme \( u \) , noté \( \chi_u(X) \) . Pour tout base \( \mathcal B \) de \( E \) , \( \chi_u(X) = \det(XId_E - u) = \det (XI_n - Mat_\mathcal B(u)) = \chi_{Mat_\mathcal B(u)}(X)\)					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme caractéristique d'un endomorphisme, racines, scindé	- \( \chi_u(X) \) est unitaire de degré \( n \) . Plus précisément: \( \chi_u(X) = X^n - Tr(u)X^{n - 1} + \dots + (-1)^n\det(u) \) . - \( Sp(u) = Rac_\mathbb K(\chi_u) \) . En particulier, \( u \) a au plus \( n = dim(E) \) valeurs propres avec multiplicités - Si \( \chi_u \) est scindé, alors \( u \) a exactement \( n = \dim (E)\) valeurs propres comptées avec multiplicités et sa trace (resp. son déterminant) est la somme (resp. le produit) de ses valeurs, comptées avec mutliplicité.					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Polynôme caractéristique d'un endomorphisme induit	Soient \( u \in \mathcal L(E) \) et \( F \) un sev de \( E \) stable par \( u \) . Alors le polynôme caractéristique de l'endomorphisme \( u_F \) induit par \( u \) sur \( F \) est un diviseur de celui de \( u \) : \( \chi_{u_F}\vert \chi_u\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Encadrement de la taille des sous-espaces propres	Soit \( u \in \mathcal L(E) \) . \( \forall \lambda \in Sp(u), 1 \le \dim E_\lambda(u) \le \mu_\lambda(u)\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Théorème de Cayley-Hamilton	Soit \( u \in \mathcal L(E) \) ( \( E \) de dimension finie). Le polynôme caractéristique de \( u \) est annulateur de \( u \) : \( \chi_u(u) = 0 \) .  \( \pi_u \vert \chi_u\).					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Cayley-Hamilton, cas d'une matrice carrée	 \( \forall A \in \mathcal M_n(\mathbb K), \chi_A(A) = 0 : \pi_A \vert \chi_A\)					
Basique Maths	Seconde année::Mathématiques::Réduction des endomorphismes	Endomorphisme diagonalisable	Soit \( u \in \mathcal L(E) \) . On dit que \( u \) est diagonalisable ssi il existe une base \( \underline e = (e_1, \dots, e_n) \) de \( E \) dans laquelle la matrice de \( u\) est diagonale.					
